Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit
ORD-00465,2025-12-12,CUST-0157,Liam Davis,Consumer,West,Washington,Technology,Phones,Smartphone,5,0,3322.49,606.77
ORD-00498,2025-12-12,CUST-0149,Ethan Clark,Consumer,Central,Illinois,Technology,Laptops,Business Laptop,5,0.15,3944.69,209.85
ORD-00044,2025-12-13,CUST-0242,James Thomas,Home Office,West,Colorado,Furniture,Chairs,Ergonomic Office Chair,1,0.2,290.62,-22.13
ORD-00516,2025-12-13,CUST-0162,Harper Moore,Corporate,West,Washington,Technology,Monitors,27-inch Monitor,7,0,2058.52,345.09
ORD-00781,2025-12-14,CUST-0155,Ethan Martin,Corporate,South,Georgia,Furniture,Desks,Standing Desk,4,0.15,1733.49,-9.21
ORD-00562,2025-12-15,CUST-0036,Evelyn Thomas,Small Business,Central,Ohio,Furniture,Desks,Standing Desk,6,0,3195.8,360.92
ORD-00258,2025-12-18,CUST-0035,Amelia Brown,Consumer,East,Maryland,Office Supplies,Binders,Premium Binder Pack,6,0.05,156.38,35.35
ORD-01000,2025-12-19,CUST-0016,Jack Thompson,Corporate,South,North Carolina,Technology,Monitors,27-inch Monitor,4,0,1195.48,226.89
ORD-00834,2025-12-21,CUST-0014,Noah Clark,Consumer,East,New York,Furniture,Bookcases,Office Bookcase,3,0.05,645.14,69.25
ORD-00005,2025-12-22,CUST-0219,Lucas Davis,Home Office,Central,Tennessee,Technology,Accessories,Wireless Mouse,2,0,74.1,21.39
ORD-00814,2025-12-26,CUST-0075,Liam Wilson,Small Business,Central,Illinois,Technology,Monitors,27-inch Monitor,5,0.1,1149.32,131.7
ORD-00638,2025-12-29,CUST-0204,Benjamin Miller,Corporate,East,Massachusetts,Furniture,Bookcases,Office Bookcase,7,0.05,1543.04,209.73
ORD-00810,2025-12-29,CUST-0230,James Thompson,Consumer,East,New Jersey,Office Supplies,Writing,Pen Set,5,0.2,79.95,7.91
ORD-00158,2025-12-31,CUST-0132,Ava Jackson,Small Business,South,North Carolina,Technology,Accessories,Wireless Keyboard,6,0.2,266.09,5.25
ORD-00481,2025-12-31,CUST-0206,Harper Davis,Home Office,Central,Ohio,Technology,Accessories,Wireless Mouse,2,0.2,60.84,-1.2
ORD-00337,2026-01-01,CUST-0167,Ethan Martinez,Small Business,East,Pennsylvania,Furniture,Chairs,Ergonomic Office Chair,5,0.15,1344.27,23.94
ORD-00653,2026-01-01,CUST-0147,Ava Harris,Corporate,East,Maryland,Furniture,Chairs,Ergonomic Office Chair,4,0,1249.02,229.02
ORD-00974,2026-01-03,CUST-0036,Sophia Davis,Small Business,West,Arizona,Technology,Phones,Smartphone,2,0.05,1383.2,101.0
ORD-00039,2026-01-05,CUST-0229,Noah Martin,Corporate,West,Oregon,Technology,Accessories,Wireless Mouse,7,0.05,229.94,50.0
ORD-00055,2026-01-07,CUST-0183,Benjamin Thompson,Consumer,East,New York,Technology,Accessories,Wireless Mouse,7,0.05,239.71,46.9
ORD-00517,2026-01-07,CUST-0128,Daniel Thompson,Consumer,South,South Carolina,Technology,Laptops,Business Laptop,4,0.05,3181.44,426.71
ORD-00493,2026-01-08,CUST-0165,Henry Thompson,Home Office,South,North Carolina,Technology,Accessories,Wireless Keyboard,8,0.15,373.22,-8.02
ORD-00738,2026-01-08,CUST-0148,Harper Moore,Small Business,West,Arizona,Technology,Accessories,Wireless Keyboard,4,0,218.79,45.35
ORD-00829,2026-01-08,CUST-0072,Ava Brown,Small Business,East,New Jersey,Office Supplies,Storage,File Storage Box,8,0.2,183.95,16.01
ORD-00456,2026-01-09,CUST-0035,Amelia Martin,Small Business,West,Colorado,Technology,Phones,Smartphone,2,0,1417.33,258.88
ORD-00771,2026-01-09,CUST-0177,Jack Miller,Home Office,West,Washington,Furniture,Desks,Standing Desk,7,0,3236.61,466.0
ORD-00816,2026-01-09,CUST-0161,Emma White,Corporate,South,Virginia,Technology,Monitors,27-inch Monitor,3,0.05,895.8,179.0
ORD-00174,2026-01-10,CUST-0031,Harper Thomas,Corporate,Central,Ohio,Furniture,Chairs,Ergonomic Office Chair,1,0,343.36,39.69
ORD-00507,2026-01-12,CUST-0241,Jack Moore,Consumer,West,Arizona,Technology,Accessories,Wireless Mouse,5,0,163.12,33.97
ORD-00323,2026-01-13,CUST-0206,Luna Thompson,Corporate,South,South Carolina,Furniture,Bookcases,Office Bookcase,1,0.2,155.07,-4.15
ORD-00414,2026-01-15,CUST-0164,Mason Moore,Small Business,Central,Illinois,Furniture,Desks,Standing Desk,1,0.15,500.83,-22.08
ORD-00294,2026-01-16,CUST-0211,Henry Garcia,Small Business,West,Arizona,Technology,Monitors,27-inch Monitor,7,0.1,1859.78,163.19
ORD-00933,2026-01-17,CUST-0091,James Lewis,Corporate,Central,Illinois,Furniture,Desks,Standing Desk,8,0,4595.75,655.52
ORD-00852,2026-01-19,CUST-0082,Isabella Lewis,Home Office,South,North Carolina,Technology,Accessories,Wireless Keyboard,2,0.05,113.64,18.59
ORD-00912,2026-01-20,CUST-0122,James Taylor,Home Office,South,Georgia,Technology,Accessories,Wireless Keyboard,4,0.05,216.94,34.12
ORD-00314,2026-01-21,CUST-0203,Liam Harris,Small Business,East,Pennsylvania,Technology,Accessories,Wireless Mouse,1,0.1,32.01,5.65
ORD-00425,2026-01-21,CUST-0025,Noah Taylor,Home Office,Central,Tennessee,Technology,Laptops,Business Laptop,2,0.2,1308.39,-61.36
ORD-00870,2026-01-21,CUST-0168,Lucas Thomas,Corporate,West,California,Furniture,Bookcases,Office Bookcase,3,0.05,629.21,52.52
ORD-00900,2026-01-21,CUST-0074,Jack Thomas,Consumer,West,California,Technology,Accessories,Wireless Mouse,5,0.05,155.53,26.08
ORD-00045,2026-01-22,CUST-0087,Amelia Miller,Home Office,West,Oregon,Furniture,Bookcases,Office Bookcase,4,0.05,749.52,59.61
ORD-00596,2026-01-22,CUST-0135,Sophia Garcia,Consumer,East,New York,Furniture,Chairs,Ergonomic Office Chair,2,0.1,619.71,40.24
ORD-00172,2026-01-24,CUST-0157,Amelia Martin,Small Business,Central,Illinois,Technology,Laptops,Business Laptop,6,0.2,3915.4,-327.11
ORD-00733,2026-01-25,CUST-0128,Mason Moore,Corporate,South,Georgia,Technology,Accessories,Wireless Mouse,7,0.2,185.37,7.94
ORD-00672,2026-01-26,CUST-0186,Daniel Anderson,Home Office,Central,Texas,Technology,Accessories,Wireless Keyboard,2,0,99.46,25.34
ORD-00159,2026-01-27,CUST-0182,Luna Thomas,Home Office,East,New Jersey,Furniture,Chairs,Ergonomic Office Chair,5,0.1,1419.83,40.06
ORD-00167,2026-01-28,CUST-0060,Liam Davis,Home Office,East,New York,Furniture,Chairs,Ergonomic Office Chair,4,0,1161.82,151.4
ORD-00305,2026-01-28,CUST-0175,Isabella Brown,Corporate,South,Florida,Technology,Accessories,Wireless Keyboard,5,0.15,256.72,2.01
ORD-00500,2026-01-29,CUST-0115,James Miller,Small Business,Central,Ohio,Technology,Laptops,Business Laptop,2,0.1,1418.53,54.04
ORD-00076,2026-02-01,CUST-0203,Ava Garcia,Consumer,West,California,Office Supplies,Paper,Printer Paper Case,8,0.15,321.76,56.19
ORD-00565,2026-02-01,CUST-0079,Ava Moore,Corporate,East,Massachusetts,Technology,Laptops,Business Laptop,2,0,1555.08,314.01
ORD-00806,2026-02-01,CUST-0111,Ethan Anderson,Home Office,South,North Carolina,Furniture,Desks,Standing Desk,6,0,2985.95,461.59
ORD-00112,2026-02-02,CUST-0030,Evelyn Martinez,Corporate,South,Florida,Technology,Monitors,27-inch Monitor,6,0,1629.48,335.58
ORD-00630,2026-02-03,CUST-0102,Noah Smith,Corporate,East,Pennsylvania,Technology,Phones,Smartphone,5,0.2,2760.73,-249.69
ORD-00176,2026-02-04,CUST-0206,Mia Taylor,Consumer,West,Washington,Office Supplies,Storage,File Storage Box,6,0.05,195.08,45.02
ORD-00797,2026-02-04,CUST-0049,Mason Johnson,Corporate,East,Pennsylvania,Office Supplies,Paper,Printer Paper Case,7,0,287.24,74.07
ORD-00241,2026-02-05,CUST-0230,Noah Wilson,Consumer,Central,Illinois,Furniture,Desks,Standing Desk,3,0.05,1550.68,102.78
ORD-00327,2026-02-08,CUST-0058,Daniel Harris,Home Office,West,Washington,Technology,Phones,Smartphone,8,0,4914.21,611.97
ORD-00799,2026-02-08,CUST-0034,Noah Davis,Consumer,West,Washington,Office Supplies,Paper,Printer Paper Case,7,0.1,284.71,54.04
ORD-00106,2026-02-11,CUST-0156,Harper Martin,Small Business,South,South Carolina,Technology,Accessories,Wireless Keyboard,1,0.15,42.17,2.46
ORD-00311,2026-02-14,CUST-0178,James Thomas,Corporate,Central,Texas,Office Supplies,Paper,Printer Paper Case,4,0,178.54,46.85
ORD-00708,2026-02-14,CUST-0222,Amelia Taylor,Corporate,West,Colorado,Furniture,Chairs,Ergonomic Office Chair,1,0.05,326.23,41.09
ORD-00968,2026-02-14,CUST-0235,Evelyn Brown,Corporate,West,Colorado,Technology,Monitors,27-inch Monitor,8,0.15,1744.72,161.26
ORD-00331,2026-02-16,CUST-0075,Daniel Martinez,Small Business,West,California,Technology,Phones,Smartphone,4,0,2527.63,522.71
ORD-00682,2026-02-16,CUST-0115,Isabella Smith,Home Office,West,Arizona,Office Supplies,Writing,Pen Set,1,0.15,14.39,2.49
ORD-00740,2026-02-16,CUST-0098,Harper Thomas,Home Office,West,Colorado,Technology,Phones,Smartphone,5,0.1,2998.25,67.89
ORD-00152,2026-02-17,CUST-0069,Harper Taylor,Corporate,Central,Michigan,Technology,Accessories,Wireless Keyboard,6,0.1,306.4,37.64
ORD-00566,2026-02-20,CUST-0051,Noah Johnson,Consumer,South,Florida,Furniture,Bookcases,Office Bookcase,2,0,371.73,62.75
ORD-00569,2026-02-20,CUST-0231,Daniel Smith,Consumer,South,North Carolina,Furniture,Chairs,Ergonomic Office Chair,1,0.1,274.54,12.05
ORD-00848,2026-02-20,CUST-0125,Liam White,Small Business,Central,Michigan,Technology,Monitors,27-inch Monitor,8,0.15,2150.61,92.19
ORD-00428,2026-02-21,CUST-0055,Amelia Robinson,Small Business,Central,Ohio,Office Supplies,Binders,Premium Binder Pack,7,0.2,144.61,11.23
ORD-00581,2026-02-21,CUST-0147,Benjamin Garcia,Corporate,Central,Michigan,Office Supplies,Storage,File Storage Box,2,0.1,61.19,10.53
ORD-00181,2026-02-23,CUST-0233,Amelia Harris,Consumer,West,Washington,Technology,Accessories,Wireless Keyboard,7,0,442.01,114.16
ORD-00721,2026-02-23,CUST-0119,Emma Brown,Home Office,South,North Carolina,Office Supplies,Writing,Pen Set,6,0.05,102.78,28.57
ORD-00955,2026-02-23,CUST-0038,Jack Johnson,Corporate,West,Washington,Technology,Monitors,27-inch Monitor,5,0,1560.5,338.21
ORD-00464,2026-02-25,CUST-0110,Daniel Brown,Small Business,Central,Texas,Technology,Phones,Smartphone,5,0,3183.42,401.4
ORD-00175,2026-02-27,CUST-0158,Lucas Taylor,Corporate,West,Oregon,Furniture,Bookcases,Office Bookcase,5,0.15,813.69,-37.35
ORD-00261,2026-02-27,CUST-0041,Mason Lewis,Consumer,South,Virginia,Office Supplies,Paper,Printer Paper Case,4,0.05,153.73,31.18
ORD-00952,2026-02-28,CUST-0069,Sophia Lewis,Consumer,Central,Texas,Technology,Accessories,Wireless Mouse,5,0,180.98,40.66
ORD-00597,2026-03-02,CUST-0191,Lucas Martin,Corporate,East,Maryland,Technology,Phones,Smartphone,6,0,4308.45,829.49
ORD-00608,2026-03-02,CUST-0049,Sophia Thomas,Home Office,South,Virginia,Office Supplies,Binders,Premium Binder Pack,8,0.2,163.1,24.46
ORD-00094,2026-03-03,CUST-0038,Ava Robinson,Small Business,East,Pennsylvania,Office Supplies,Paper,Printer Paper Case,3,0.2,113.21,17.76
ORD-00240,2026-03-03,CUST-0003,Jack Miller,Home Office,Central,Illinois,Office Supplies,Binders,Premium Binder Pack,3,0.15,70.26,12.29
ORD-00412,2026-03-05,CUST-0065,Amelia Smith,Consumer,East,New York,Technology,Monitors,27-inch Monitor,7,0,2012.26,484.18
ORD-00691,2026-03-05,CUST-0249,Emma Martinez,Corporate,Central,Tennessee,Office Supplies,Writing,Pen Set,3,0,54.37,16.65
ORD-00437,2026-03-06,CUST-0106,Henry White,Small Business,East,New York,Technology,Monitors,27-inch Monitor,7,0,2087.16,355.08
ORD-00208,2026-03-08,CUST-0147,Evelyn Miller,Home Office,Central,Michigan,Office Supplies,Binders,Premium Binder Pack,2,0.15,45.83,6.72
ORD-00497,2026-03-08,CUST-0085,Henry White,Small Business,South,Georgia,Office Supplies,Writing,Pen Set,1,0.05,17.14,4.53
ORD-00400,2026-03-10,CUST-0048,Emma Wilson,Corporate,West,Arizona,Office Supplies,Storage,File Storage Box,6,0.15,169.48,10.23
ORD-00985,2026-03-10,CUST-0133,Mia White,Corporate,South,Florida,Technology,Phones,Smartphone,6,0,4239.48,758.63
ORD-00212,2026-03-11,CUST-0030,Luna Moore,Corporate,Central,Michigan,Furniture,Chairs,Ergonomic Office Chair,4,0,1276.0,185.48
ORD-00865,2026-03-11,CUST-0215,Henry Taylor,Consumer,West,California,Office Supplies,Paper,Printer Paper Case,4,0.1,144.63,18.95
ORD-00236,2026-03-13,CUST-0001,Henry Moore,Corporate,South,North Carolina,Furniture,Desks,Standing Desk,8,0,3800.34,530.97
ORD-00885,2026-03-13,CUST-0230,Daniel Martinez,Consumer,Central,Texas,Furniture,Desks,Standing Desk,1,0.05,472.65,33.56
ORD-00255,2026-03-14,CUST-0127,Mia Robinson,Corporate,East,Massachusetts,Furniture,Chairs,Ergonomic Office Chair,5,0.15,1447.73,2.17
ORD-00304,2026-03-14,CUST-0169,Daniel Miller,Small Business,East,Maryland,Furniture,Desks,Standing Desk,8,0.15,3453.94,-109.55
ORD-00435,2026-03-16,CUST-0013,Daniel Harris,Small Business,East,New Jersey,Technology,Monitors,27-inch Monitor,7,0,1794.75,379.46
ORD-00170,2026-03-17,CUST-0225,Liam Smith,Small Business,East,New York,Office Supplies,Binders,Premium Binder Pack,8,0,217.51,74.68
ORD-00688,2026-03-17,CUST-0159,Noah Jackson,Consumer,West,Washington,Furniture,Chairs,Ergonomic Office Chair,1,0.05,303.7,38.07
ORD-00854,2026-03-19,CUST-0195,Henry Anderson,Small Business,West,California,Office Supplies,Paper,Printer Paper Case,7,0.05,261.88,51.26
ORD-00215,2026-03-20,CUST-0022,Noah Taylor,Small Business,West,Oregon,Technology,Laptops,Business Laptop,6,0.15,4862.94,141.58
ORD-00116,2026-03-21,CUST-0155,Benjamin Martinez,Corporate,West,Oregon,Office Supplies,Writing,Pen Set,1,0.05,19.25,4.62
ORD-00752,2026-03-21,CUST-0239,Benjamin Garcia,Small Business,South,South Carolina,Office Supplies,Writing,Pen Set,1,0.05,17.83,4.97
ORD-00976,2026-03-24,CUST-0010,Emma Taylor,Corporate,West,California,Furniture,Bookcases,Office Bookcase,6,0,1395.05,291.54
ORD-00995,2026-03-24,CUST-0119,Benjamin Martinez,Consumer,Central,Illinois,Office Supplies,Writing,Pen Set,8,0.1,131.54,21.53
ORD-00929,2026-03-25,CUST-0194,Henry Brown,Consumer,Central,Illinois,Furniture,Bookcases,Office Bookcase,4,0,943.27,198.39
ORD-00484,2026-03-26,CUST-0119,Amelia Clark,Home Office,South,Florida,Furniture,Bookcases,Office Bookcase,2,0,432.67,68.01
ORD-00763,2026-03-26,CUST-0003,Daniel Thompson,Small Business,Central,Ohio,Furniture,Desks,Standing Desk,3,0.1,1487.13,-8.71
ORD-00622,2026-03-28,CUST-0103,Sophia Miller,Corporate,South,Georgia,Office Supplies,Paper,Printer Paper Case,1,0.15,32.1,2.2
ORD-00787,2026-03-28,CUST-0184,Lucas Thomas,Consumer,East,New Jersey,Office Supplies,Paper,Printer Paper Case,8,0.1,289.53,43.34
ORD-00501,2026-03-29,CUST-0211,Ava Garcia,Home Office,East,New Jersey,Technology,Accessories,Wireless Keyboard,1,0,63.01,14.72
ORD-00673,2026-04-01,CUST-0182,Harper Anderson,Corporate,East,Maryland,Office Supplies,Writing,Pen Set,6,0.15,104.22,19.91
ORD-00336,2026-04-04,CUST-0077,Daniel Jackson,Corporate,Central,Ohio,Office Supplies,Storage,File Storage Box,3,0,95.18,28.3
ORD-00405,2026-04-04,CUST-0003,Emma Martinez,Corporate,West,Oregon,Technology,Accessories,Wireless Mouse,2,0.05,64.05,10.35
ORD-00087,2026-04-05,CUST-0020,Ava Taylor,Home Office,East,Massachusetts,Office Supplies,Storage,File Storage Box,5,0.15,151.64,12.1
ORD-00624,2026-04-05,CUST-0095,Evelyn Moore,Home Office,West,Colorado,Furniture,Bookcases,Office Bookcase,5,0.15,930.83,-12.72
ORD-00785,2026-04-05,CUST-0183,Ava Wilson,Corporate,West,Washington,Office Supplies,Paper,Printer Paper Case,7,0.05,290.45,73.78
ORD-00017,2026-04-06,CUST-0106,Harper Johnson,Consumer,West,Washington,Office Supplies,Storage,File Storage Box,7,0,202.82,53.12
ORD-00789,2026-04-07,CUST-0128,Evelyn Robinson,Consumer,Central,Tennessee,Office Supplies,Storage,File Storage Box,1,0.05,32.31,5.63
ORD-00003,2026-04-08,CUST-0040,Mia Jackson,Consumer,West,Oregon,Technology,Monitors,27-inch Monitor,1,0.2,245.86,-13.07
ORD-00269,2026-04-08,CUST-0041,Noah Taylor,Corporate,South,Georgia,Technology,Laptops,Business Laptop,8,0.1,5976.22,274.36
ORD-00579,2026-04-08,CUST-0099,Harper Jackson,Home Office,Central,Tennessee,Office Supplies,Paper,Printer Paper Case,1,0.2,29.85,3.3
ORD-00583,2026-04-08,CUST-0089,James Martin,Small Business,East,Massachusetts,Office Supplies,Paper,Printer Paper Case,1,0.2,37.65,1.8
ORD-00143,2026-04-09,CUST-0229,Mason Miller,Corporate,East,New Jersey,Technology,Phones,Smartphone,6,0.15,3228.16,138.65
ORD-00061,2026-04-10,CUST-0156,Jack Lewis,Corporate,South,South Carolina,Technology,Accessories,Wireless Keyboard,5,0,315.8,78.57
ORD-00117,2026-04-10,CUST-0182,Harper Thompson,Corporate,South,Florida,Technology,Phones,Smartphone,6,0.15,2992.68,-163.49
ORD-00676,2026-04-12,CUST-0208,Emma Davis,Home Office,West,California,Office Supplies,Paper,Printer Paper Case,7,0.2,245.16,26.75
ORD-00488,2026-04-16,CUST-0038,Ava Thompson,Small Business,South,North Carolina,Technology,Accessories,Wireless Mouse,3,0.1,106.21,8.69
ORD-00559,2026-04-17,CUST-0042,Luna Johnson,Corporate,Central,Michigan,Furniture,Bookcases,Office Bookcase,2,0,427.72,88.14
ORD-00820,2026-04-17,CUST-0063,Harper Harris,Consumer,Central,Illinois,Technology,Accessories,Wireless Keyboard,7,0.15,341.69,20.58
ORD-00113,2026-04-18,CUST-0040,Olivia Miller,Home Office,Central,Ohio,Furniture,Bookcases,Office Bookcase,3,0,571.89,83.28
ORD-00692,2026-04-18,CUST-0052,Olivia Jackson,Corporate,South,South Carolina,Office Supplies,Writing,Pen Set,1,0.05,16.64,4.47
ORD-00893,2026-04-18,CUST-0195,Evelyn Martinez,Small Business,South,South Carolina,Office Supplies,Storage,File Storage Box,7,0,226.61,68.72
ORD-00802,2026-04-20,CUST-0187,Evelyn Lewis,Corporate,Central,Illinois,Furniture,Desks,Standing Desk,7,0,3668.94,400.93
ORD-00449,2026-04-21,CUST-0196,Jack Lewis,Small Business,Central,Michigan,Furniture,Bookcases,Office Bookcase,5,0,1144.88,167.87
ORD-00475,2026-04-21,CUST-0134,Noah Smith,Small Business,Central,Illinois,Technology,Phones,Smartphone,3,0,2097.49,386.42
ORD-00535,2026-04-21,CUST-0178,Henry Moore,Corporate,West,Colorado,Furniture,Bookcases,Office Bookcase,2,0.05,404.48,62.81
ORD-00839,2026-04-22,CUST-0104,Amelia Miller,Consumer,East,New Jersey,Technology,Accessories,Wireless Keyboard,2,0.2,93.89,2.01
ORD-00183,2026-04-23,CUST-0225,Noah Johnson,Home Office,West,Oregon,Office Supplies,Binders,Premium Binder Pack,4,0,96.42,26.7
ORD-00333,2026-04-24,CUST-0163,Luna Davis,Home Office,West,Washington,Office Supplies,Storage,File Storage Box,4,0.15,105.67,4.87
ORD-00453,2026-04-24,CUST-0153,Daniel Martinez,Consumer,South,Virginia,Furniture,Bookcases,Office Bookcase,7,0.15,1205.12,26.26
ORD-00053,2026-04-25,CUST-0226,Harper Taylor,Home Office,West,Colorado,Office Supplies,Binders,Premium Binder Pack,5,0,133.2,35.67
ORD-00330,2026-04-25,CUST-0159,Jack Garcia,Small Business,West,Arizona,Office Supplies,Paper,Printer Paper Case,1,0.2,31.59,2.4
ORD-00432,2026-04-25,CUST-0098,Olivia Johnson,Small Business,West,Washington,Office Supplies,Storage,File Storage Box,2,0.1,60.68,13.38
ORD-00695,2026-04-25,CUST-0037,Mason Thompson,Corporate,East,New Jersey,Technology,Accessories,Wireless Keyboard,1,0,48.55,11.16
ORD-00888,2026-04-25,CUST-0112,Lucas Miller,Consumer,South,South Carolina,Technology,Laptops,Business Laptop,1,0,772.13,155.88
ORD-00065,2026-04-26,CUST-0212,Luna Thomas,Home Office,East,Pennsylvania,Technology,Monitors,27-inch Monitor,3,0,752.73,160.75
ORD-00454,2026-04-26,CUST-0143,Amelia Martinez,Consumer,South,Florida,Office Supplies,Storage,File Storage Box,1,0,32.64,9.67
ORD-00229,2026-04-29,CUST-0221,Olivia Thompson,Consumer,West,California,Furniture,Bookcases,Office Bookcase,4,0,937.61,144.07
ORD-00366,2026-04-29,CUST-0097,Amelia White,Consumer,South,Virginia,Furniture,Desks,Standing Desk,5,0.2,2247.06,-175.54
ORD-00746,2026-04-29,CUST-0227,Amelia Clark,Small Business,East,New Jersey,Technology,Accessories,Wireless Keyboard,7,0,410.72,93.64
ORD-00950,2026-04-29,CUST-0015,Noah Robinson,Home Office,South,Georgia,Furniture,Bookcases,Office Bookcase,7,0.2,1170.64,-60.08
ORD-00960,2026-04-30,CUST-0021,Olivia Taylor,Home Office,Central,Illinois,Office Supplies,Binders,Premium Binder Pack,1,0.15,21.95,4.29
ORD-00101,2026-05-01,CUST-0034,Daniel Johnson,Small Business,West,California,Technology,Phones,Smartphone,2,0,1295.59,198.92
ORD-00973,2026-05-02,CUST-0188,Harper Martinez,Corporate,East,New York,Office Supplies,Storage,File Storage Box,1,0,29.92,8.42
ORD-00025,2026-05-03,CUST-0171,Daniel Thomas,Consumer,Central,Illinois,Office Supplies,Storage,File Storage Box,5,0.1,164.97,24.61
ORD-00006,2026-05-04,CUST-0240,Olivia Lewis,Corporate,Central,Michigan,Furniture,Desks,Standing Desk,6,0,3057.44,379.21
ORD-00389,2026-05-04,CUST-0236,Olivia Garcia,Consumer,East,Pennsylvania,Technology,Accessories,Wireless Mouse,4,0.2,117.27,3.62
ORD-00072,2026-05-11,CUST-0239,Mason Martinez,Small Business,West,California,Technology,Accessories,Wireless Mouse,2,0.05,75.52,11.66
ORD-00301,2026-05-13,CUST-0028,Benjamin Brown,Small Business,South,Virginia,Furniture,Desks,Standing Desk,6,0.1,2961.83,30.57
ORD-00697,2026-05-13,CUST-0202,Noah Jackson,Corporate,East,New York,Technology,Accessories,Wireless Keyboard,5,0,243.56,52.15
ORD-00122,2026-05-14,CUST-0010,Isabella Lewis,Corporate,East,New York,Technology,Monitors,27-inch Monitor,2,0.1,548.42,60.01
ORD-00954,2026-05-14,CUST-0157,Daniel Jackson,Consumer,Central,Michigan,Furniture,Desks,Standing Desk,4,0.05,1770.14,100.39
ORD-00788,2026-05-15,CUST-0043,Luna Johnson,Consumer,Central,Michigan,Office Supplies,Paper,Printer Paper Case,2,0.15,64.36,8.97
ORD-00344,2026-05-16,CUST-0040,Isabella Lewis,Consumer,East,Pennsylvania,Furniture,Chairs,Ergonomic Office Chair,5,0,1575.03,195.2
ORD-00103,2026-05-17,CUST-0147,Lucas Martin,Consumer,East,New Jersey,Technology,Accessories,Wireless Mouse,2,0,77.58,20.84
ORD-00930,2026-05-17,CUST-0237,Ethan Jackson,Consumer,Central,Texas,Technology,Laptops,Business Laptop,2,0.05,1754.06,276.2
ORD-00300,2026-05-22,CUST-0212,Jack Harris,Consumer,Central,Michigan,Office Supplies,Binders,Premium Binder Pack,6,0.05,129.69,34.62
ORD-00321,2026-05-22,CUST-0245,Jack Anderson,Consumer,South,North Carolina,Technology,Laptops,Business Laptop,3,0.15,2286.16,162.15
ORD-00623,2026-05-22,CUST-0245,Ava Davis,Small Business,West,California,Technology,Laptops,Business Laptop,4,0,3348.65,663.85
ORD-00515,2026-05-23,CUST-0052,Ethan Robinson,Consumer,South,Georgia,Office Supplies,Writing,Pen Set,6,0,119.57,36.6
ORD-00710,2026-05-23,CUST-0189,Emma Garcia,Small Business,East,New Jersey,Office Supplies,Storage,File Storage Box,1,0,29.36,7.56
ORD-00851,2026-05-24,CUST-0120,Harper Robinson,Home Office,East,Maryland,Office Supplies,Binders,Premium Binder Pack,2,0,47.27,12.69
ORD-00609,2026-05-26,CUST-0049,Henry Miller,Home Office,West,Washington,Office Supplies,Binders,Premium Binder Pack,4,0.1,81.06,15.88
ORD-00768,2026-05-26,CUST-0207,Liam Thomas,Home Office,Central,Illinois,Furniture,Bookcases,Office Bookcase,7,0,1345.55,245.21
ORD-00779,2026-05-26,CUST-0033,Jack Martin,Consumer,East,Pennsylvania,Technology,Monitors,27-inch Monitor,4,0,1167.69,224.57
ORD-00906,2026-05-26,CUST-0148,Henry White,Corporate,South,South Carolina,Office Supplies,Binders,Premium Binder Pack,4,0.15,93.71,10.37
ORD-00573,2026-05-27,CUST-0004,Benjamin Davis,Home Office,Central,Michigan,Technology,Accessories,Wireless Mouse,2,0.2,61.41,-2.43
ORD-00188,2026-05-28,CUST-0107,Daniel Martinez,Corporate,East,Pennsylvania,Technology,Monitors,27-inch Monitor,3,0.2,675.37,20.41
ORD-00505,2026-05-28,CUST-0150,Amelia Thompson,Corporate,West,Oregon,Furniture,Desks,Standing Desk,5,0,2477.77,304.72
ORD-00031,2026-05-29,CUST-0211,Lucas Taylor,Consumer,South,Florida,Technology,Laptops,Business Laptop,8,0,6350.42,1088.9
ORD-00986,2026-05-30,CUST-0056,Daniel Taylor,Consumer,East,Maryland,Office Supplies,Binders,Premium Binder Pack,4,0,105.25,30.51
ORD-00703,2026-06-02,CUST-0041,James Anderson,Consumer,East,Pennsylvania,Office Supplies,Storage,File Storage Box,4,0.05,114.18,24.11
ORD-00020,2026-06-04,CUST-0238,Harper Thomas,Home Office,West,Colorado,Technology,Accessories,Wireless Mouse,7,0,226.49,53.26
ORD-00084,2026-06-04,CUST-0199,Lucas Lewis,Small Business,Central,Texas,Furniture,Chairs,Ergonomic Office Chair,1,0.1,316.25,19.38
ORD-00095,2026-06-06,CUST-0083,Emma Miller,Small Business,East,New York,Furniture,Desks,Standing Desk,1,0,459.69,55.81
ORD-00232,2026-06-06,CUST-0213,Lucas Harris,Home Office,West,California,Technology,Monitors,27-inch Monitor,3,0.15,795.28,64.86
ORD-00433,2026-06-07,CUST-0238,Emma Harris,Consumer,Central,Michigan,Office Supplies,Binders,Premium Binder Pack,2,0.2,41.78,3.62
ORD-00342,2026-06-08,CUST-0095,Luna Robinson,Corporate,Central,Illinois,Furniture,Chairs,Ergonomic Office Chair,8,0.2,1957.07,-121.72
ORD-00081,2026-06-10,CUST-0060,Harper Anderson,Home Office,East,New York,Furniture,Chairs,Ergonomic Office Chair,7,0.1,2179.45,114.69
ORD-00306,2026-06-11,CUST-0076,Harper Davis,Home Office,Central,Illinois,Furniture,Bookcases,Office Bookcase,5,0.05,1090.05,112.83
